order_id,date_key,customer_id,product_id,geo_id,ship_mode,quantity,unit_price,discount,sales,profit,profit_margin,days_to_ship
ORD-02646,20240705,CUST-0206,PROD-025,GEO-005,First Class,1,335.41,0.1,301.87,102.48,33.95,2
ORD-03913,20240706,CUST-0031,PROD-009,GEO-020,Second Class,1,2568.37,0.4,1541.02,180.36,11.7,4
ORD-00481,20240706,CUST-0231,PROD-002,GEO-006,Standard Class,1,1540.52,0.0,1540.52,647.02,42.0,5
ORD-04772,20240706,CUST-0196,PROD-038,GEO-015,Standard Class,1,1180.43,0.3,826.3,231.48,28.01,6
ORD-02280,20240706,CUST-0125,PROD-020,GEO-003,Standard Class,4,1150.79,0.25,3452.37,960.79,27.83,5
ORD-01169,20240707,CUST-0187,PROD-010,GEO-018,Standard Class,1,3599.11,0.25,2699.33,816.55,30.25,5
ORD-02119,20240707,CUST-0220,PROD-016,GEO-010,First Class,3,42471.28,0.05,121043.15,22029.85,18.2,4
ORD-01057,20240708,CUST-0191,PROD-012,GEO-015,Standard Class,3,1792.68,0.15,4571.33,1751.97,38.33,6
ORD-04807,20240708,CUST-0009,PROD-035,GEO-014,Standard Class,3,18201.3,0.15,46413.31,6403.65,13.8,6
ORD-00766,20240708,CUST-0298,PROD-038,GEO-018,Second Class,4,1140.13,0.0,4560.52,2909.61,63.8,3
ORD-01239,20240709,CUST-0125,PROD-041,GEO-003,Second Class,1,26165.05,0.0,26165.05,5055.09,19.32,3
ORD-03681,20240710,CUST-0161,PROD-018,GEO-012,Standard Class,1,715.88,0.15,608.5,195.9,32.19,6
ORD-03077,20240711,CUST-0151,PROD-035,GEO-013,First Class,1,18470.61,0.15,15700.02,2166.13,13.8,2
ORD-03748,20240711,CUST-0016,PROD-044,GEO-010,Standard Class,2,809.66,0.25,1214.49,414.14,34.1,5
ORD-01236,20240713,CUST-0227,PROD-012,GEO-007,First Class,1,1732.84,0.1,1559.56,639.42,41.0,2
ORD-01433,20240713,CUST-0218,PROD-012,GEO-002,Standard Class,4,1777.22,0.05,6753.44,2826.99,41.86,5
ORD-02157,20240713,CUST-0270,PROD-048,GEO-011,Same Day,1,1532.77,0.1,1379.49,617.62,44.77,1
ORD-00791,20240713,CUST-0274,PROD-042,GEO-005,Standard Class,1,1739.15,0.1,1565.24,472.33,30.18,5
ORD-02935,20240714,CUST-0249,PROD-046,GEO-013,Same Day,1,4294.06,0.0,4294.06,2028.95,47.25,2
ORD-03549,20240714,CUST-0004,PROD-050,GEO-012,Standard Class,1,1862.02,0.0,1862.02,879.81,47.25,6
ORD-00745,20240714,CUST-0267,PROD-042,GEO-015,Standard Class,2,1831.16,0.2,2929.86,787.54,26.88,6
ORD-00867,20240715,CUST-0108,PROD-039,GEO-018,Standard Class,3,770.98,0.25,1734.7,629.7,36.3,7
ORD-02734,20240715,CUST-0255,PROD-009,GEO-011,Second Class,4,2505.1,0.2,8016.32,2047.05,25.54,5
ORD-03880,20240715,CUST-0067,PROD-015,GEO-016,Standard Class,2,1515.08,0.0,3030.16,1499.93,49.5,5
ORD-01910,20240715,CUST-0231,PROD-027,GEO-006,Standard Class,1,380.14,0.1,342.13,134.66,39.36,6
ORD-04554,20240716,CUST-0009,PROD-004,GEO-014,Standard Class,1,2410.54,0.25,1807.9,553.35,30.61,7
ORD-01979,20240716,CUST-0279,PROD-012,GEO-001,Second Class,1,1750.84,0.25,1313.13,332.22,25.3,5
ORD-01768,20240716,CUST-0116,PROD-021,GEO-009,Standard Class,1,3237.55,0.1,2913.8,836.26,28.7,7
ORD-04645,20240716,CUST-0216,PROD-005,GEO-008,Standard Class,4,3070.66,0.0,12282.64,4667.4,38.0,7
ORD-02263,20240716,CUST-0098,PROD-019,GEO-012,First Class,1,4286.25,0.3,3000.38,507.21,16.9,2
ORD-01154,20240717,CUST-0174,PROD-020,GEO-020,Second Class,1,1168.66,0.0,1168.66,707.04,60.5,3
ORD-01259,20240717,CUST-0182,PROD-046,GEO-020,Standard Class,1,4612.05,0.2,3689.64,1168.88,31.68,6
ORD-04388,20240717,CUST-0062,PROD-002,GEO-011,Second Class,4,1451.42,0.2,4644.54,1310.87,28.22,3
ORD-03400,20240717,CUST-0080,PROD-031,GEO-008,Second Class,3,974.05,0.1,2629.94,1121.41,42.64,5
ORD-02608,20240717,CUST-0155,PROD-002,GEO-016,Second Class,1,1478.48,0.05,1404.56,590.5,42.04,4
ORD-01775,20240717,CUST-0129,PROD-011,GEO-015,Standard Class,1,1759.3,0.0,1759.3,738.91,42.0,7
ORD-01424,20240717,CUST-0202,PROD-037,GEO-003,Standard Class,1,3268.52,0.0,3268.52,1262.96,38.64,6
ORD-00893,20240718,CUST-0027,PROD-032,GEO-018,Standard Class,3,4517.28,0.0,13551.84,5217.45,38.5,7
ORD-03264,20240718,CUST-0141,PROD-042,GEO-012,Standard Class,1,1881.08,0.0,1881.08,790.05,42.0,5
ORD-02987,20240718,CUST-0219,PROD-021,GEO-020,Standard Class,4,3073.13,0.05,11677.89,4091.35,35.04,6
ORD-00517,20240719,CUST-0051,PROD-050,GEO-008,Standard Class,1,1722.42,0.0,1722.42,775.09,45.0,6
ORD-04677,20240719,CUST-0140,PROD-050,GEO-005,Same Day,2,1750.15,0.05,3325.28,1252.76,37.67,0
ORD-02667,20240719,CUST-0041,PROD-034,GEO-011,Standard Class,1,10161.44,0.15,8637.22,993.07,11.5,5
ORD-03968,20240719,CUST-0229,PROD-019,GEO-010,Standard Class,1,4419.76,0.2,3535.81,792.02,22.4,6
ORD-02574,20240720,CUST-0132,PROD-049,GEO-017,Standard Class,1,2038.56,0.1,1834.7,777.8,42.39,7
ORD-01105,20240720,CUST-0227,PROD-008,GEO-007,First Class,2,2128.27,0.15,3618.06,1267.77,35.04,2
ORD-01311,20240720,CUST-0148,PROD-009,GEO-015,Standard Class,4,2379.85,0.2,7615.52,1944.69,25.54,5
ORD-02888,20240721,CUST-0141,PROD-019,GEO-012,Standard Class,4,4435.77,0.25,13307.31,2689.74,20.21,7
ORD-02340,20240721,CUST-0226,PROD-009,GEO-002,Standard Class,1,2454.24,0.3,1717.97,276.28,16.08,7
ORD-00209,20240721,CUST-0255,PROD-039,GEO-011,Standard Class,3,819.42,0.15,2089.52,960.97,45.99,7
ORD-04125,20240721,CUST-0127,PROD-043,GEO-008,Same Day,1,6774.25,0.05,6435.54,1756.9,27.3,1
ORD-03651,20240721,CUST-0058,PROD-005,GEO-008,First Class,2,3155.78,0.1,5680.4,1770.01,31.16,3
ORD-04496,20240721,CUST-0188,PROD-037,GEO-016,First Class,1,3266.55,0.2,2613.24,772.68,29.57,3
ORD-03809,20240722,CUST-0095,PROD-043,GEO-013,First Class,3,6299.18,0.2,15118.03,3047.79,20.16,2
ORD-02590,20240722,CUST-0074,PROD-020,GEO-015,Second Class,1,1198.04,0.1,1078.24,510.6,47.35,5
ORD-00082,20240722,CUST-0166,PROD-008,GEO-020,Same Day,3,2239.93,0.0,6719.79,3548.05,52.8,1
ORD-01586,20240722,CUST-0001,PROD-037,GEO-001,Standard Class,1,3208.05,0.1,2887.25,914.82,31.68,5
ORD-01608,20240722,CUST-0267,PROD-032,GEO-015,Standard Class,1,4628.28,0.05,4396.87,1470.42,33.44,5
ORD-00568,20240722,CUST-0296,PROD-038,GEO-008,Second Class,2,1148.22,0.1,2066.8,982.97,47.56,3
ORD-04001,20240722,CUST-0004,PROD-042,GEO-012,First Class,2,1819.72,0.0,3639.44,1528.57,42.0,4
ORD-00704,20240722,CUST-0104,PROD-049,GEO-012,Standard Class,3,1995.47,0.2,4789.13,1512.6,31.58,5
ORD-01351,20240722,CUST-0080,PROD-004,GEO-008,First Class,4,2497.61,0.1,8991.4,3907.66,43.46,3
ORD-03850,20240723,CUST-0272,PROD-021,GEO-001,Standard Class,1,3281.65,0.25,2461.24,435.89,17.71,5
ORD-01665,20240723,CUST-0133,PROD-022,GEO-010,Same Day,2,20944.88,0.2,33511.81,4075.04,12.16,2
ORD-04165,20240723,CUST-0219,PROD-042,GEO-020,Standard Class,2,1859.85,0.2,2975.76,837.97,28.16,6
ORD-04853,20240723,CUST-0288,PROD-011,GEO-017,Second Class,1,1865.1,0.15,1585.33,509.21,32.12,4
ORD-00080,20240723,CUST-0091,PROD-022,GEO-016,Second Class,2,21958.51,0.0,43917.02,9178.65,20.9,4
ORD-01993,20240723,CUST-0290,PROD-044,GEO-005,Second Class,2,877.46,0.3,1228.44,322.32,26.24,5
ORD-04762,20240723,CUST-0033,PROD-026,GEO-006,Second Class,2,689.27,0.0,1378.54,716.84,52.0,5
ORD-02934,20240724,CUST-0155,PROD-020,GEO-016,Second Class,1,1212.34,0.05,1151.72,634.08,55.06,4
ORD-00552,20240724,CUST-0147,PROD-044,GEO-002,Same Day,1,888.37,0.0,888.37,506.73,57.04,2
ORD-01878,20240724,CUST-0233,PROD-042,GEO-020,Standard Class,1,1860.4,0.05,1767.38,707.66,40.04,6
ORD-04723,20240724,CUST-0053,PROD-032,GEO-014,Same Day,1,4390.12,0.05,4170.61,1394.76,33.44,0
ORD-03819,20240724,CUST-0115,PROD-040,GEO-005,First Class,1,125.95,0.1,113.36,51.31,45.26,2
ORD-04464,20240725,CUST-0103,PROD-014,GEO-010,Standard Class,1,439.47,0.15,373.55,158.16,42.34,6
ORD-03611,20240725,CUST-0097,PROD-005,GEO-004,Standard Class,3,3060.2,0.25,6885.45,1323.94,19.23,7
ORD-04144,20240725,CUST-0129,PROD-045,GEO-015,Standard Class,2,9921.61,0.0,19843.22,5833.91,29.4,6
ORD-01144,20240726,CUST-0082,PROD-017,GEO-001,Second Class,2,52742.1,0.1,94935.78,15756.3,16.6,5
ORD-04738,20240726,CUST-0115,PROD-047,GEO-005,Standard Class,2,3433.17,0.05,6523.02,1638.32,25.12,6
ORD-01966,20240726,CUST-0185,PROD-046,GEO-014,First Class,3,4581.82,0.1,12370.91,4793.11,38.75,4
ORD-03154,20240727,CUST-0251,PROD-042,GEO-020,Second Class,1,1721.37,0.0,1721.37,757.4,44.0,4
ORD-01958,20240727,CUST-0086,PROD-023,GEO-007,Second Class,1,3696.26,0.15,3141.82,825.67,26.28,3
ORD-03939,20240728,CUST-0174,PROD-040,GEO-020,Standard Class,1,124.81,0.1,112.33,60.8,54.13,6
ORD-02273,20240729,CUST-0167,PROD-005,GEO-011,First Class,2,3290.16,0.2,5264.26,1344.28,25.54,4
ORD-00098,20240729,CUST-0027,PROD-043,GEO-018,First Class,1,6790.73,0.05,6451.19,1937.29,30.03,4
ORD-00628,20240729,CUST-0128,PROD-017,GEO-010,Standard Class,2,57360.27,0.25,86040.4,10410.89,12.1,7
ORD-03295,20240729,CUST-0231,PROD-031,GEO-006,First Class,2,954.68,0.15,1622.96,616.08,37.96,4
ORD-02319,20240729,CUST-0186,PROD-017,GEO-018,Second Class,1,54103.31,0.1,48692.98,9662.63,19.84,5
ORD-01510,20240729,CUST-0055,PROD-027,GEO-015,Second Class,1,361.52,0.0,361.52,182.21,50.4,5
ORD-00772,20240729,CUST-0171,PROD-010,GEO-010,Standard Class,3,3523.01,0.3,7398.32,1701.61,23.0,5
ORD-03151,20240729,CUST-0195,PROD-046,GEO-008,Second Class,2,4653.46,0.15,7910.88,2598.72,32.85,5
ORD-01894,20240729,CUST-0223,PROD-021,GEO-015,Standard Class,3,3097.74,0.35,6040.59,821.37,13.6,6
ORD-01110,20240729,CUST-0234,PROD-042,GEO-005,Standard Class,2,1801.09,0.05,3422.07,1145.98,33.49,7
ORD-04255,20240729,CUST-0112,PROD-047,GEO-010,Standard Class,2,3667.98,0.0,7335.96,2200.79,30.0,7
ORD-02772,20240730,CUST-0291,PROD-050,GEO-003,First Class,2,1712.77,0.25,2569.15,584.99,22.77,4
ORD-03396,20240730,CUST-0041,PROD-004,GEO-011,Standard Class,2,2430.4,0.0,4860.8,2705.03,55.65,6
ORD-02752,20240730,CUST-0061,PROD-037,GEO-019,First Class,3,3355.1,0.05,9562.03,4020.07,42.04,4
ORD-04334,20240730,CUST-0005,PROD-010,GEO-006,Same Day,3,3564.16,0.25,8019.36,2205.32,27.5,1
ORD-01814,20240730,CUST-0225,PROD-037,GEO-020,Standard Class,3,3226.04,0.2,7742.5,2289.3,29.57,6
ORD-00153,20240731,CUST-0246,PROD-031,GEO-019,First Class,3,942.53,0.05,2686.21,1398.22,52.05,2
ORD-01090,20240731,CUST-0238,PROD-028,GEO-011,Second Class,5,2139.2,0.35,6952.4,1080.41,15.54,3
ORD-02417,20240801,CUST-0141,PROD-038,GEO-012,Standard Class,2,1194.73,0.1,2150.51,1073.92,49.94,7
ORD-04821,20240801,CUST-0278,PROD-042,GEO-001,First Class,1,1854.55,0.2,1483.64,349.43,23.55,3
ORD-03925,20240801,CUST-0196,PROD-037,GEO-015,Standard Class,2,3060.21,0.15,5202.36,1674.79,32.19,5
ORD-01534,20240801,CUST-0052,PROD-036,GEO-009,Standard Class,1,8316.08,0.05,7900.28,1797.31,22.75,7
ORD-00866,20240802,CUST-0284,PROD-046,GEO-001,Second Class,2,4504.76,0.15,7658.09,2314.43,30.22,3
ORD-01196,20240803,CUST-0212,PROD-047,GEO-002,Second Class,1,3393.23,0.2,2714.58,479.5,17.66,4
ORD-00776,20240803,CUST-0223,PROD-003,GEO-015,Same Day,3,1765.03,0.05,5030.34,2643.57,52.55,1
ORD-02770,20240804,CUST-0161,PROD-028,GEO-012,Second Class,1,2027.89,0.0,2027.89,851.72,42.0,4
ORD-01216,20240804,CUST-0006,PROD-003,GEO-019,Standard Class,3,1870.17,0.3,3927.36,1092.98,27.83,7
ORD-00884,20240804,CUST-0116,PROD-043,GEO-009,Standard Class,5,6773.45,0.05,32173.89,8783.47,27.3,7
ORD-03946,20240804,CUST-0161,PROD-041,GEO-012,Standard Class,1,24018.68,0.0,24018.68,5296.12,22.05,6
ORD-02731,20240805,CUST-0224,PROD-040,GEO-016,Same Day,5,125.56,0.2,502.24,212.15,42.24,1
ORD-03350,20240805,CUST-0133,PROD-015,GEO-010,Standard Class,4,1445.56,0.1,5204.02,1920.28,36.9,5
ORD-02292,20240805,CUST-0027,PROD-025,GEO-018,Standard Class,3,350.32,0.25,788.22,214.59,27.22,5
ORD-03630,20240806,CUST-0085,PROD-049,GEO-006,Standard Class,1,1989.99,0.0,1989.99,935.3,47.0,7
ORD-00511,20240806,CUST-0235,PROD-047,GEO-020,Second Class,1,3360.63,0.25,2520.47,457.47,18.15,5
ORD-03147,20240806,CUST-0102,PROD-019,GEO-014,Standard Class,3,4612.64,0.05,13146.02,4396.36,33.44,5
ORD-03608,20240806,CUST-0074,PROD-025,GEO-015,Same Day,1,351.54,0.05,333.96,143.6,43.0,0
ORD-04073,20240807,CUST-0245,PROD-049,GEO-004,Second Class,1,2093.33,0.05,1988.66,782.51,39.35,5
ORD-02299,20240808,CUST-0230,PROD-041,GEO-004,First Class,5,24925.62,0.0,124628.1,24078.15,19.32,2
ORD-02703,20240808,CUST-0130,PROD-016,GEO-012,First Class,1,42373.96,0.0,42373.96,8898.53,21.0,2
ORD-02056,20240808,CUST-0043,PROD-006,GEO-012,First Class,4,2271.22,0.0,9084.88,3815.65,42.0,4
ORD-02329,20240809,CUST-0056,PROD-047,GEO-008,Standard Class,1,3648.61,0.2,2918.89,560.43,19.2,7
ORD-02828,20240810,CUST-0212,PROD-021,GEO-002,Standard Class,1,3148.9,0.15,2676.56,629.15,23.51,6
ORD-04649,20240810,CUST-0197,PROD-023,GEO-002,First Class,1,3949.54,0.3,2764.68,421.2,15.24,4
ORD-03373,20240810,CUST-0173,PROD-045,GEO-005,Standard Class,2,9878.36,0.25,14817.54,2099.35,14.17,7
ORD-03826,20240811,CUST-0147,PROD-035,GEO-002,Standard Class,1,18305.64,0.05,17390.36,2620.66,15.07,7
ORD-02124,20240811,CUST-0065,PROD-041,GEO-020,Standard Class,1,24437.27,0.1,21993.54,4166.02,18.94,7
ORD-04690,20240812,CUST-0113,PROD-041,GEO-003,Standard Class,4,25216.93,0.3,70607.4,6275.02,8.89,6
ORD-03791,20240812,CUST-0037,PROD-048,GEO-009,First Class,1,1447.03,0.05,1374.68,650.5,47.32,2
ORD-02358,20240813,CUST-0002,PROD-001,GEO-006,Standard Class,2,5527.09,0.1,9948.76,3100.03,31.16,6
ORD-01568,20240813,CUST-0081,PROD-008,GEO-008,Standard Class,5,2153.33,0.1,9689.98,3813.98,39.36,7
ORD-00757,20240813,CUST-0274,PROD-047,GEO-005,Second Class,2,3401.55,0.15,5782.64,1165.09,20.15,4
ORD-00272,20240813,CUST-0116,PROD-001,GEO-009,First Class,1,5470.96,0.05,5197.41,1797.26,34.58,2
ORD-00299,20240814,CUST-0061,PROD-043,GEO-019,Standard Class,2,6202.09,0.15,10543.55,2539.94,24.09,6
ORD-04994,20240814,CUST-0253,PROD-021,GEO-003,Standard Class,1,3239.4,0.0,3239.4,1043.09,32.2,5
ORD-01146,20240814,CUST-0247,PROD-006,GEO-016,Standard Class,1,2112.26,0.15,1795.42,576.69,32.12,6
ORD-00469,20240815,CUST-0271,PROD-042,GEO-002,Standard Class,3,1718.67,0.15,4382.61,1177.34,26.86,6
ORD-04044,20240815,CUST-0165,PROD-037,GEO-009,Standard Class,4,3198.97,0.3,8957.12,1730.52,19.32,6
ORD-02468,20240815,CUST-0028,PROD-023,GEO-012,Standard Class,3,3893.64,0.05,11096.87,3817.1,34.4,6
ORD-00660,20240816,CUST-0114,PROD-016,GEO-014,Second Class,2,42679.0,0.05,81090.1,15496.32,19.11,5
ORD-04352,20240817,CUST-0257,PROD-042,GEO-009,Standard Class,4,1815.66,0.05,6899.51,2511.42,36.4,6
ORD-04657,20240817,CUST-0204,PROD-011,GEO-013,Standard Class,3,1821.27,0.05,5190.62,1983.86,38.22,5
ORD-04867,20240817,CUST-0039,PROD-006,GEO-006,Standard Class,1,2156.64,0.0,2156.64,862.66,40.0,6
ORD-04228,20240817,CUST-0083,PROD-020,GEO-014,Standard Class,3,1162.81,0.05,3314.01,1741.59,52.55,7
ORD-02135,20240818,CUST-0103,PROD-009,GEO-010,Standard Class,1,2560.04,0.15,2176.03,603.63,27.74,5
ORD-00554,20240818,CUST-0043,PROD-019,GEO-012,Standard Class,5,4579.21,0.0,22896.05,8414.3,36.75,7
ORD-00123,20240819,CUST-0027,PROD-047,GEO-018,Second Class,2,3518.22,0.05,6684.62,2007.39,30.03,4
ORD-01821,20240819,CUST-0228,PROD-017,GEO-016,Second Class,2,53169.24,0.05,101021.56,22246.97,22.02,3
ORD-02253,20240819,CUST-0268,PROD-016,GEO-015,Standard Class,3,43295.13,0.05,123391.12,23580.04,19.11,7
ORD-03429,20240820,CUST-0257,PROD-015,GEO-009,Standard Class,4,1459.46,0.0,5837.84,2627.03,45.0,5
ORD-00319,20240820,CUST-0070,PROD-037,GEO-009,Standard Class,3,3217.63,0.0,9652.89,4054.21,42.0,7
ORD-01820,20240820,CUST-0027,PROD-035,GEO-018,Standard Class,1,17140.63,0.1,15426.57,2504.66,16.24,7
ORD-00903,20240821,CUST-0124,PROD-014,GEO-011,Standard Class,1,462.12,0.1,415.91,207.7,49.94,7
ORD-01464,20240821,CUST-0028,PROD-048,GEO-012,Standard Class,2,1490.71,0.35,1937.92,391.5,20.2,6
ORD-00689,20240821,CUST-0047,PROD-033,GEO-002,First Class,3,427.81,0.0,1283.43,543.15,42.32,4
ORD-00152,20240822,CUST-0174,PROD-026,GEO-020,Standard Class,1,688.67,0.05,654.24,340.55,52.05,5
ORD-04838,20240823,CUST-0150,PROD-035,GEO-002,First Class,3,18847.15,0.0,56541.45,9363.26,16.56,3
ORD-00019,20240824,CUST-0235,PROD-020,GEO-020,Same Day,1,1180.9,0.2,944.72,365.79,38.72,0
ORD-00341,20240824,CUST-0177,PROD-036,GEO-016,Standard Class,4,7817.56,0.0,31270.24,8599.32,27.5,7
ORD-00832,20240824,CUST-0006,PROD-044,GEO-019,Standard Class,1,854.13,0.05,811.42,503.58,62.06,5
ORD-03978,20240824,CUST-0018,PROD-047,GEO-014,Standard Class,1,3339.16,0.15,2838.29,652.67,23.0,6
ORD-02285,20240824,CUST-0163,PROD-029,GEO-004,Standard Class,1,2819.44,0.1,2537.5,574.28,22.63,5
ORD-00836,20240824,CUST-0282,PROD-037,GEO-002,Standard Class,1,3224.19,0.1,2901.77,919.42,31.68,6
ORD-03838,20240825,CUST-0192,PROD-006,GEO-003,Standard Class,1,2142.72,0.1,1928.45,581.93,30.18,6
ORD-03458,20240825,CUST-0177,PROD-015,GEO-016,Standard Class,2,1521.22,0.05,2890.32,1301.95,45.05,5
ORD-01725,20240825,CUST-0140,PROD-047,GEO-005,Standard Class,2,3380.13,0.2,5408.21,955.31,17.66,6
ORD-04446,20240825,CUST-0156,PROD-038,GEO-004,Standard Class,2,1231.28,0.15,2093.18,815.35,38.95,5
ORD-01155,20240826,CUST-0183,PROD-004,GEO-020,Same Day,1,2451.77,0.05,2329.18,1235.7,53.05,0
ORD-01791,20240826,CUST-0091,PROD-038,GEO-016,Standard Class,1,1232.5,0.05,1170.88,679.79,58.06,5
ORD-04844,20240827,CUST-0074,PROD-039,GEO-015,Standard Class,4,835.33,0.2,2673.06,1077.78,40.32,5
ORD-00444,20240827,CUST-0289,PROD-036,GEO-010,First Class,1,8178.17,0.15,6951.44,1268.64,18.25,4
ORD-03821,20240827,CUST-0293,PROD-039,GEO-011,Second Class,2,822.21,0.15,1397.76,642.83,45.99,4
ORD-02962,20240827,CUST-0035,PROD-036,GEO-015,First Class,1,7717.66,0.1,6945.89,1495.11,21.53,3
ORD-04637,20240827,CUST-0120,PROD-015,GEO-002,Standard Class,2,1467.97,0.25,2201.96,501.39,22.77,6
ORD-02029,20240827,CUST-0288,PROD-013,GEO-017,Second Class,3,175.8,0.35,342.81,76.74,22.39,3
ORD-00003,20240827,CUST-0279,PROD-017,GEO-001,Standard Class,1,56847.89,0.3,39793.52,3704.93,9.31,6
ORD-04450,20240827,CUST-0121,PROD-005,GEO-004,First Class,1,3164.95,0.15,2690.21,686.56,25.52,3
ORD-01549,20240827,CUST-0028,PROD-041,GEO-012,Same Day,1,24877.47,0.15,21145.85,3403.74,16.1,1
ORD-01350,20240828,CUST-0019,PROD-038,GEO-013,Standard Class,1,1198.45,0.0,1198.45,729.86,60.9,5
ORD-00077,20240828,CUST-0180,PROD-034,GEO-005,First Class,1,10429.38,0.15,8864.97,893.05,10.07,2
ORD-04895,20240828,CUST-0199,PROD-042,GEO-017,Standard Class,2,1718.01,0.0,3436.02,1511.85,44.0,5
ORD-03490,20240828,CUST-0146,PROD-032,GEO-020,Standard Class,1,4441.39,0.0,4441.39,1709.94,38.5,6
ORD-02027,20240829,CUST-0143,PROD-035,GEO-016,Standard Class,2,18734.2,0.05,35594.98,6413.51,18.02,5
ORD-00093,20240829,CUST-0259,PROD-020,GEO-007,Standard Class,1,1144.02,0.15,972.42,390.43,40.15,5
ORD-03640,20240829,CUST-0082,PROD-005,GEO-001,First Class,1,3081.7,0.0,3081.7,1077.37,34.96,3
ORD-04022,20240829,CUST-0111,PROD-005,GEO-016,Standard Class,2,3173.45,0.15,5394.86,1646.18,30.51,5
ORD-04131,20240829,CUST-0209,PROD-031,GEO-007,Same Day,3,951.91,0.1,2570.16,1095.92,42.64,2
ORD-01122,20240829,CUST-0084,PROD-037,GEO-018,Second Class,3,3092.66,0.0,9277.98,4286.42,46.2,4
ORD-03298,20240829,CUST-0178,PROD-039,GEO-001,Second Class,2,836.44,0.25,1254.66,380.92,30.36,5
ORD-00106,20240829,CUST-0048,PROD-037,GEO-007,First Class,1,3184.71,0.15,2707.0,829.97,30.66,4
ORD-00349,20240830,CUST-0170,PROD-038,GEO-003,First Class,2,1243.22,0.0,2486.44,1326.77,53.36,2
ORD-00913,20240830,CUST-0223,PROD-018,GEO-015,Second Class,1,736.03,0.05,699.23,280.61,40.13,3
ORD-02857,20240830,CUST-0026,PROD-016,GEO-013,Standard Class,1,43173.21,0.05,41014.55,7837.88,19.11,5
ORD-04358,20240831,CUST-0169,PROD-012,GEO-016,Second Class,4,1802.12,0.1,6487.63,2925.92,45.1,3
ORD-01961,20240831,CUST-0079,PROD-043,GEO-014,Same Day,5,6631.97,0.05,31501.86,9030.01,28.67,1
ORD-00879,20240831,CUST-0115,PROD-037,GEO-005,Standard Class,1,3181.01,0.1,2862.91,907.11,31.68,7
ORD-03668,20240831,CUST-0178,PROD-038,GEO-001,Standard Class,1,1239.94,0.2,991.95,338.75,34.15,6
ORD-00443,20240831,CUST-0086,PROD-050,GEO-007,Standard Class,1,1822.79,0.1,1640.51,605.35,36.9,7
ORD-00624,20240901,CUST-0126,PROD-012,GEO-001,Standard Class,2,1712.59,0.0,3425.18,1575.58,46.0,6
ORD-04156,20240901,CUST-0094,PROD-047,GEO-008,Standard Class,2,3477.86,0.0,6955.72,2086.72,30.0,6
ORD-03736,20240901,CUST-0180,PROD-021,GEO-005,First Class,2,3040.2,0.0,6080.4,1957.89,32.2,4
ORD-01896,20240901,CUST-0115,PROD-008,GEO-005,Standard Class,5,2225.39,0.05,10570.6,4247.86,40.19,7
ORD-00747,20240901,CUST-0288,PROD-042,GEO-017,Second Class,1,1738.12,0.4,1042.87,128.48,12.32,5
ORD-00737,20240901,CUST-0114,PROD-025,GEO-014,First Class,1,361.11,0.0,361.11,170.62,47.25,2
ORD-00740,20240901,CUST-0068,PROD-049,GEO-018,Standard Class,1,1932.27,0.1,1739.04,737.25,42.39,5
ORD-01581,20240901,CUST-0123,PROD-020,GEO-013,Standard Class,4,1219.69,0.05,4634.82,2435.72,52.55,5
ORD-02286,20240902,CUST-0213,PROD-017,GEO-014,Standard Class,2,52821.31,0.0,105642.62,24403.45,23.1,6
ORD-01125,20240903,CUST-0146,PROD-029,GEO-020,Standard Class,1,2728.73,0.15,2319.42,558.74,24.09,7
ORD-02567,20240903,CUST-0001,PROD-042,GEO-001,Second Class,2,1827.68,0.05,3472.59,1162.9,33.49,4
ORD-02853,20240903,CUST-0026,PROD-036,GEO-013,Second Class,1,7960.97,0.2,6368.78,1069.95,16.8,4
ORD-02844,20240903,CUST-0296,PROD-008,GEO-008,Standard Class,1,2185.42,0.3,1529.79,337.78,22.08,5
ORD-01980,20240904,CUST-0177,PROD-023,GEO-016,First Class,3,3698.99,0.0,11096.97,4394.4,39.6,3
ORD-01596,20240904,CUST-0059,PROD-049,GEO-003,Second Class,1,1905.29,0.05,1810.03,712.22,39.35,4
ORD-02725,20240904,CUST-0256,PROD-036,GEO-005,Standard Class,1,8046.36,0.0,8046.36,1850.66,23.0,6
ORD-00818,20240904,CUST-0216,PROD-009,GEO-008,Standard Class,1,2386.02,0.0,2386.02,906.69,38.0,5
ORD-00653,20240905,CUST-0250,PROD-018,GEO-017,Standard Class,1,746.88,0.05,709.54,298.31,42.04,6
ORD-03083,20240905,CUST-0196,PROD-009,GEO-015,Standard Class,1,2375.08,0.2,1900.06,485.19,25.54,5
ORD-03876,20240905,CUST-0027,PROD-045,GEO-018,Standard Class,2,9930.88,0.0,19861.76,6117.42,30.8,5
ORD-03465,20240906,CUST-0062,PROD-043,GEO-011,Standard Class,4,6489.71,0.35,16873.25,1966.58,11.66,5
ORD-01921,20240906,CUST-0075,PROD-037,GEO-013,Standard Class,1,3333.55,0.1,3000.2,1084.93,36.16,5
ORD-02171,20240906,CUST-0299,PROD-023,GEO-010,Standard Class,1,3926.18,0.05,3729.87,1221.91,32.76,5
ORD-04662,20240907,CUST-0186,PROD-029,GEO-018,Standard Class,2,2780.75,0.15,4727.27,1138.8,24.09,5
ORD-04038,20240907,CUST-0001,PROD-049,GEO-001,Standard Class,3,1945.93,0.2,4670.23,1292.43,27.67,5
